Código_Distrito;Designação_Distrito;Código_Concelho;Designação_Concelho;Code_full;Designação_freguesia;blankVotesPercentage;nullVotesPercentage;percentageVoters;Marcelo Rebelo de Sousa;André Ventura;Ana Gomes;Vitorino Silva;Marisa Matias;Tiago Mayan Gonçalves;João Ferreira
6;Coimbra;612;Pampilhosa da Serra;61200;Janeiro de Baixo;0.5;3.02;35.1;73.87;12.06;4.02;5.03;1.51;0;0
6;Coimbra;612;Pampilhosa da Serra;61200;Pampilhosa da Serra;0.75;0.5;35.88;70.68;9.02;8.27;4.51;4.51;1;0.75
6;Coimbra;612;Pampilhosa da Serra;61200;Pessegueiro;0;0;44.03;86.44;5.08;5.08;3.39;0;0;0
6;Coimbra;612;Pampilhosa da Serra;61200;Portela do Fojo-Machio;1.41;2.82;43.03;67.61;14.08;7.75;0.7;2.11;0.7;2.82
6;Coimbra;612;Pampilhosa da Serra;61200;Unhais-o-Velho;0.65;1.3;37.02;76.62;7.79;3.9;2.6;3.25;0.65;3.25
6;Coimbra;613;Penacova;61300;Carvalho;0.56;1.13;23.92;76.27;8.47;4.52;3.95;3.39;0.56;1.13
6;Coimbra;613;Penacova;61300;Figueira de Lorvão;1.13;0.75;33.19;71.11;8.42;9.3;1.63;3.27;1.88;2.51
6;Coimbra;613;Penacova;61300;Friúmes e Paradela;1.23;0.61;44.72;70.25;12.58;8.28;3.07;0.92;0.92;2.15
6;Coimbra;613;Penacova;61300;Lorvão;1.07;1.52;34.28;62.98;9.01;12.58;1.87;4.73;1.25;5
6;Coimbra;613;Penacova;61300;Oliveira do Mondego e Travanca do Mondego;1.73;1.04;28.93;69.2;8.65;6.92;2.42;4.5;0.69;4.84
6;Coimbra;613;Penacova;61300;Penacova;0.62;0.31;33.96;69.51;6.88;11.7;2.46;4.62;0.92;2.98
6;Coimbra;613;Penacova;61300;São Pedro de Alva e São Paio de Mondego;2.05;0.68;32.52;70.6;7.18;10.6;2.05;3.42;1.03;2.39
6;Coimbra;613;Penacova;61300;Sazes do Lorvão;1.07;0.36;40.32;67.97;8.9;9.25;4.27;3.2;1.78;3.2
6;Coimbra;614;Penela;61400;Cumeeira;0.7;0.35;34.47;68.31;10.56;9.15;2.82;4.93;1.76;1.41
6;Coimbra;614;Penela;61400;Espinhal;0.36;2.18;44.07;72.73;6.55;8;3.27;4.73;1.09;1.09
6;Coimbra;614;Penela;61400;Podentes;1.02;1.52;45.39;64.47;10.15;8.12;2.54;7.11;0;5.08
6;Coimbra;614;Penela;61400;São Miguel, Santa Eufémia e Rabaçal;1.48;1.29;37.71;62.33;10.43;10.9;2.86;6.93;1.85;1.94
6;Coimbra;615;Soure;61500;Alfarelos;0.74;0.56;49.32;58.7;8.33;10.74;4.81;7.96;0.56;7.59
6;Coimbra;615;Soure;61500;Degracias e Pombalinho;1.23;0.25;35.73;74.45;7.86;6.39;2.95;4.42;0.74;1.72
6;Coimbra;615;Soure;61500;Figueiró do Campo;1.27;0.96;51.18;59.24;10.03;10.83;3.03;5.89;1.75;7.01
6;Coimbra;615;Soure;61500;Gesteira e Brunhós;1.62;1.16;46.39;68.21;8.58;8.35;4.64;4.64;1.39;1.39
6;Coimbra;615;Soure;61500;Granja do Ulmeiro;0.7;1.11;46.63;56.88;10.43;17.94;2.92;4.17;1.67;4.17
6;Coimbra;615;Soure;61500;Samuel;1.09;1.31;43.73;65.43;8.75;9.63;1.97;6.78;2.19;2.84
6;Coimbra;615;Soure;61500;Soure;1.74;1.3;42.32;61.89;11.61;9.29;3.89;5.23;1.67;3.38
6;Coimbra;615;Soure;61500;Tapéus;0.76;2.29;42.12;62.6;13.74;11.45;4.58;3.82;0;0.76
6;Coimbra;615;Soure;61500;Vila Nova de Anços;1.98;0.99;47.03;56.93;10.4;16.09;2.72;3.22;2.97;4.7
6;Coimbra;615;Soure;61500;Vinha da Rainha;1.89;0.76;42.29;59.74;13.04;10.96;3.21;6.62;2.84;0.95
6;Coimbra;616;Tábua;61600;Ázere e Covelo;0;2.65;29.2;65.04;15.04;9.29;1.77;1.77;0.44;3.98
6;Coimbra;616;Tábua;61600;Candosa;0.85;1.7;39.04;74.89;5.53;4.68;3.83;4.26;3.4;0.85
6;Coimbra;616;Tábua;61600;Carapinha;2.53;1.9;47.88;67.72;12.66;3.16;4.43;2.53;3.16;1.9
6;Coimbra;616;Tábua;61600;Covas e Vila Nova de Oliveirinha;0.97;0.48;36.93;71.74;10.63;7.49;2.42;2.9;1.69;1.69
6;Coimbra;616;Tábua;61600;Espariz e Sinde;0.62;0.31;38.12;76.64;8.72;7.79;3.43;1.87;0.62;0
6;Coimbra;616;Tábua;61600;Midões;1.1;1.1;31.29;64.4;15.16;9.45;1.32;3.74;0.66;3.08
6;Coimbra;616;Tábua;61600;Mouronho;0.73;0.36;39.54;73.72;15.33;4.74;0.73;2.19;1.09;1.09
6;Coimbra;616;Tábua;61600;Pinheiro de Coja e Meda de Mouros;0.57;0.57;40.85;70.69;12.64;5.75;4.02;4.6;0;1.15
6;Coimbra;616;Tábua;61600;Póvoa de Midões;0.54;0;37.22;80;8.11;3.78;2.7;1.62;1.62;1.62
6;Coimbra;616;Tábua;61600;São João da Boa Vista;0;0;30.16;76.32;6.14;8.77;1.75;2.63;1.75;2.63
6;Coimbra;616;Tábua;61600;Tábua;1.29;1.98;32.93;65.45;10.59;10.69;2.28;3.37;2.28;2.08
6;Coimbra;617;Vila Nova de Poiares;61700;Arrifana;0.5;1.25;32.6;67.17;14.29;5.51;2.26;5.76;1;2.26
6;Coimbra;617;Vila Nova de Poiares;61700;Lavegadas;2.17;0;52.87;65.22;6.52;13.04;7.61;3.26;1.09;1.09
6;Coimbra;617;Vila Nova de Poiares;61700;Poiares (Santo André);1.45;0.97;34.22;61.55;12.52;11.95;2.5;3.96;2.42;2.67
6;Coimbra;617;Vila Nova de Poiares;61700;São Miguel de Poiares;1.2;1.2;36.24;62.98;12.26;10.82;4.33;3.37;1.2;2.64
7;Évora;701;Alandroal;70100;Capelins (Santo António);1.48;1.48;34.01;66.67;8.89;5.93;1.48;1.48;0;12.59
7;Évora;701;Alandroal;70100;N.S. Conceição, S.Brás Matos, Juromenha;1.62;0.67;41.36;55.93;18.87;6.47;1.75;2.43;1.75;10.51
7;Évora;701;Alandroal;70100;Santiago Maior;0.79;0.32;36.52;60.7;14.74;6.34;1.58;2.69;0.79;12.04
7;Évora;701;Alandroal;70100;Terena (São Pedro);0.71;0.36;46.91;58.72;17.79;5.34;2.14;3.2;1.07;10.68
7;Évora;702;Arraiolos;70200;Arraiolos;1.04;1.04;55.82;50.97;8.74;9;1.55;4.47;1.42;21.76
7;Évora;702;Arraiolos;70200;Gafanhoeira (São Pedro) e Sabugueiro;0.28;1.66;52.86;52.63;8.03;5.54;3.6;3.88;1.11;23.27
7;Évora;702;Arraiolos;70200;Igrejinha;0.76;0.51;51.24;51.52;15.99;9.64;2.79;5.58;1.02;12.18
7;Évora;702;Arraiolos;70200;São Gregório e Santa Justa;1.4;1.87;50.47;53.27;11.21;8.41;1.87;3.27;0.93;17.76
7;Évora;702;Arraiolos;70200;Vimieiro;0.9;2.47;36.71;56.05;15.02;7.85;1.12;4.71;1.35;10.54
7;Évora;703;Borba;70300;Borba (Matriz);0.85;0.77;43.06;54.76;18.72;9.98;1.55;2.86;2.71;7.81
7;Évora;703;Borba;70300;Borba (São Bartolomeu);0;1.46;48.24;57.3;16.06;10.95;1.46;1.09;2.55;9.12
7;Évora;703;Borba;70300;Orada;1.06;1.59;32.36;60.32;15.87;6.35;1.59;4.23;0.53;8.47
7;Évora;703;Borba;70300;Rio de Moinhos;1.69;0.52;44.55;57.29;18.1;8.07;2.08;4.69;0.52;7.03
7;Évora;704;Estremoz;70400;Ameixial (Santa Vitória e São Bento);0.73;0.36;49.46;46.91;28.36;8;1.82;3.27;2.91;7.64
7;Évora;704;Estremoz;70400;Arcos;0.5;1.26;44.56;56.17;21.91;7.05;2.52;3.27;0.5;6.8
7;Évora;704;Estremoz;70400;Estremoz (Santa Maria e Santo André);1.27;0.85;40.69;48.59;24.26;12.36;1.69;3.24;1.69;6.06
7;Évora;704;Estremoz;70400;Évora Monte (Santa Maria);1.29;0.43;51.9;66.38;10.78;10.34;2.59;1.72;1.29;5.17
7;Évora;704;Estremoz;70400;Glória;0.52;0.52;46.72;65.63;15.1;5.73;1.56;4.69;0.52;5.73
7;Évora;704;Estremoz;70400;São Bento do Cortiço e Santo Estêvão;0.37;0.37;43.91;56.18;25.09;5.62;2.62;1.5;1.12;7.12
7;Évora;704;Estremoz;70400;São Domingos de Ana Loura;0;1.64;45.52;58.2;16.39;3.28;0.82;4.1;2.46;13.11
7;Évora;704;Estremoz;70400;São Lourenço de Mamporcão e São Bento de Ana Loura;0.47;0;51.82;53.99;25.82;4.23;0.47;0.47;0.94;13.62
7;Évora;704;Estremoz;70400;Veiros;0.33;1;37.75;60.54;19.4;11.04;2.01;0.67;0.67;4.35
7;Évora;705;Évora;70500;Bacelo e Senhora da Saúde;1.2;0.89;46.68;53.24;16.4;12.77;1.75;3.81;2.87;7.06
7;Évora;705;Évora;70500;Canaviais;0.87;0.72;52.16;55.88;17.52;9.37;1.95;3.6;2.45;7.64
7;Évora;705;Évora;70500;Évora (São Mamede, Sé, São Pedro e Santo Antão);1.11;0.87;48.95;49.59;18.21;13.37;1.21;4.7;2.66;8.28
7;Évora;705;Évora;70500;Malagueira e Horta das Figueiras;0.9;0.69;45.58;52.94;16.54;12.78;1.73;4.3;3.03;7.09
7;Évora;705;Évora;70500;N.S. da Tourega e N.S. de Guadalupe;0.96;0.72;49.41;53.83;11.96;7.89;1.91;4.31;2.15;16.27
7;Évora;705;Évora;70500;Nossa Senhora da Graça do Divor;1.74;0.87;59.59;57.39;9.57;8.26;0.87;3.04;0.87;17.39
7;Évora;705;Évora;70500;Nossa Senhora de Machede;0.77;0.77;48.75;64.27;10.03;6.17;1.54;2.83;2.06;11.57
7;Évora;705;Évora;70500;S.Sebastião da Giesteira e N.S. da Boa Fé;0.61;0.61;39.5;62.01;12.16;5.47;0.61;5.17;0.3;13.07
7;Évora;705;Évora;70500;São Bento do Mato;0.79;0.53;40.86;63.68;17.89;6.32;1.58;2.63;1.05;5.53
7;Évora;705;Évora;70500;São Manços e São Vicente do Pigeiro;0.69;0.69;42.96;61.24;16.06;8.49;1.61;1.38;1.38;8.49
7;Évora;705;Évora;70500;São Miguel de Machede;1;1;48.86;57.33;10.67;9.67;4.33;2.33;1;12.67
7;Évora;705;Évora;70500;Torre de Coelheiros;1.16;0.58;37.37;61.27;15.03;8.09;0.58;3.47;0.58;9.25
7;Évora;706;Montemor-o-Novo;70600;Cabrela;0;1.01;45.31;54.55;19.19;5.56;1.52;3.54;1.52;13.13
7;Évora;706;Montemor-o-Novo;70600;Ciborro;2.3;0.38;44.77;64.75;6.51;12.26;1.53;1.92;1.53;8.81
7;Évora;706;Montemor-o-Novo;70600;Cortiçadas de Lavre e Lavre;1.11;0.74;47.29;56.11;10.74;4.81;1.3;2.41;1.3;21.48
7;Évora;706;Montemor-o-Novo;70600;Foros de Vale de Figueira;1.91;0.85;51.98;58.9;8.05;6.99;2.33;2.12;2.54;16.31
7;Évora;706;Montemor-o-Novo;70600;N.S. da Vila, N.S. do Bispo e Silveiras;1.12;0.92;46.52;51.28;13.94;8.83;1.95;2.94;1.83;17.18
7;Évora;706;Montemor-o-Novo;70600;Santiago do Escoural;0.74;0.74;40.8;54.17;7.6;6.62;1.96;3.43;2.21;22.55
7;Évora;706;Montemor-o-Novo;70600;São Cristóvão;1.69;0.84;50.97;50.21;17.3;6.33;1.27;1.27;2.53;18.57
7;Évora;707;Mora;70700;Brotas;1.2;0.6;49.7;51.81;6.63;7.23;1.2;2.41;0;28.92
7;Évora;707;Mora;70700;Cabeção;0.57;1.13;39.35;48.44;12.18;7.93;1.13;4.82;0.85;22.95
7;Évora;707;Mora;70700;Mora;1.24;0.5;38.84;54.65;10.16;7.81;1.73;2.48;2.85;18.59
7;Évora;707;Mora;70700;Pavia;0.79;0;35.68;59.29;12.65;6.32;0.79;2.37;0.79;17
7;Évora;708;Mourão;70800;Granja;0.48;0.96;39.89;47.37;23.92;13.4;1.44;3.83;0;8.61
7;Évora;708;Mourão;70800;Luz;3.23;0;49.6;53.23;29.84;12.1;0;0;0;1.61
7;Évora;708;Mourão;70800;Mourão;0.59;1.04;48.63;35.26;36.44;18.22;1.33;2.22;0.59;4.3
7;Évora;709;Portel;70900;Amieira e Alqueva;1.38;1.03;53.31;38.97;6.55;11.72;0.69;3.1;1.03;35.52
7;Évora;709;Portel;70900;Monte do Trigo;0.82;0.27;35.88;59.56;10.66;2.73;1.64;3.01;1.09;20.22
7;Évora;709;Portel;70900;Portel;1.72;0.98;38.26;48.71;13.25;10.55;1.84;2.82;0.74;19.39
7;Évora;709;Portel;70900;Santana;0.59;0;40.43;65.09;14.2;2.96;2.37;1.18;2.37;11.24
7;Évora;709;Portel;70900;São Bartolomeu do Outeiro e Oriola;1.01;1.68;44.21;58.72;14.43;7.72;2.35;3.02;0.67;10.4
7;Évora;709;Portel;70900;Vera Cruz;0;0;41.04;59.52;10.32;5.56;0.79;0.79;0;23.02
7;Évora;710;Redondo;71000;Montoito;2.21;1.23;40.99;54.3;18.67;5.9;0.98;1.47;1.23;14
7;Évora;710;Redondo;71000;Redondo;0.89;0.95;36.59;59.59;12.96;8.99;1.95;5.15;1.3;8.22
7;Évora;711;Reguengos de Monsaraz;71100;Campo e Campinho;0;1.18;29.27;60.47;18.58;4.13;1.77;4.13;1.18;8.55
7;Évora;711;Reguengos de Monsaraz;71100;Corval;0.82;1.65;42.78;58.64;17.7;9.26;1.03;4.12;0.62;6.17
7;Évora;711;Reguengos de Monsaraz;71100;Monsaraz;2.1;0.3;52.68;60.78;22.75;5.99;0.3;1.2;2.1;4.49
7;Évora;711;Reguengos de Monsaraz;71100;Reguengos de Monsaraz;1.11;1.44;34.88;51.95;20.83;11.54;1.25;4.14;1.73;6.01
7;Évora;712;Vendas Novas;71200;Landeira;0.64;0.64;52.35;58.65;10.26;8.97;2.56;1.92;0.64;15.71
7;Évora;712;Vendas Novas;71200;Vendas Novas;0.97;0.97;42.86;55.29;14.81;9.42;2.53;2.81;2.19;11.01
7;Évora;713;Viana do Alentejo;71300;Aguiar;0.47;0.7;60.06;49.53;11.63;5.12;2.09;3.49;0.47;26.51
7;Évora;713;Viana do Alentejo;71300;Alcáçovas;1.4;1.05;33.99;51.84;18.21;8.58;1.23;3.15;2.1;12.43
7;Évora;713;Viana do Alentejo;71300;Viana do Alentejo;0.76;0.98;40.92;49.08;15.31;12.49;2.71;6.08;0.98;11.62
7;Évora;714;Vila Viçosa;71400;Bencatel;6.6;0.66;22.31;49.83;10.23;6.27;2.97;3.63;0.66;19.14
7;Évora;714;Vila Viçosa;71400;Ciladas;0;0.71;34.68;54.42;25.8;3.53;2.12;3.53;2.12;7.77
7;Évora;714;Vila Viçosa;71400;Nossa Senhora da Conceição e São Bartolomeu;0.84;0.9;40.36;50.51;23.82;9.72;1.92;3.18;2.28;6.84
7;Évora;714;Vila Viçosa;71400;Pardais;0;1.63;43.91;67.93;16.3;5.43;1.63;1.63;1.09;4.35
8;Faro;801;Albufeira;80100;Albufeira e Olhos de Água;1.1;0.98;37.22;52.54;20.45;10.62;2.43;5.13;2.82;3.93
8;Faro;801;Albufeira;80100;Ferreiras;1.26;1.05;44.05;55.19;20.83;8.57;3.15;4.37;2.44;3.15
8;Faro;801;Albufeira;80100;Guia;1.07;2.13;43.52;58.59;19.64;7.59;2.6;4.33;1.73;2.33
8;Faro;801;Albufeira;80100;Paderne;1.28;0.68;44.02;56.17;17.87;11.23;3.4;3.74;2.47;3.15
8;Faro;802;Alcoutim;80200;Alcoutim e Pereiro;1.71;0.49;45.25;56.59;13.41;15.37;1.71;4.15;1.95;4.63
8;Faro;802;Alcoutim;80200;Giões;2.25;1.12;53.29;49.44;16.85;13.48;4.49;4.49;2.25;5.62
8;Faro;802;Alcoutim;80200;Martim Longo;0.58;1.44;40.21;66.57;14.41;7.49;1.15;3.17;0.86;4.32
8;Faro;802;Alcoutim;80200;Vaqueiros;0;3.25;31.87;66.67;10.57;11.38;2.44;4.07;0;1.63
8;Faro;803;Aljezur;80300;Aljezur;0.61;0.92;46.49;54.44;13.48;13.99;3.27;5.11;2.86;5.31
8;Faro;803;Aljezur;80300;Bordeira;0;4.51;43.89;57.14;12.03;8.27;6.02;6.77;1.5;3.76
8;Faro;803;Aljezur;80300;Odeceixe;1.81;0.52;50.85;56.59;8.79;13.7;3.36;3.36;2.58;9.3
8;Faro;803;Aljezur;80300;Rogil;1.17;0.94;48.85;58.92;9.86;13.15;3.76;6.34;1.17;4.69
8;Faro;804;Castro Marim;80400;Altura;0.53;0.53;40.34;56.58;17.89;13.16;1.84;4.08;1.18;4.21
8;Faro;804;Castro Marim;80400;Azinhal;0.64;0.64;36.34;70.7;10.83;7.01;2.55;1.91;0.64;5.1
8;Faro;804;Castro Marim;80400;Castro Marim;1.38;0.39;35.18;51.13;21.58;12.41;1.87;4.73;1.97;4.53
8;Faro;804;Castro Marim;80400;Odeleite;0;0;30.51;74.1;12.05;6.63;2.41;1.2;1.2;2.41
8;Faro;805;Faro;80500;Conceição e Estoi;1.07;1.07;43.64;55.66;18.13;10.66;3.02;4.69;1.98;3.72
8;Faro;805;Faro;80500;Faro (Sé e São Pedro);1.2;0.78;47.81;55.9;13.25;14.55;2.21;4.65;3.04;4.41
8;Faro;805;Faro;80500;Montenegro;1.24;0.74;53.54;55.02;15.22;14.3;2.11;3.98;3.92;3.48
8;Faro;805;Faro;80500;Santa Bárbara de Nexe;1.05;1.2;43.92;53.01;14.98;12.27;2.71;3.69;1.58;9.49
8;Faro;806;Lagoa;80600;Estômbar e Parchal;1.16;1.36;51.99;56.68;18.72;8.42;2.44;5.34;2.13;3.75
8;Faro;806;Lagoa;80600;Ferragudo;1.05;0;48.97;53.75;19.76;10.94;1.84;5.8;1.84;5.01
8;Faro;806;Lagoa;80600;Lagoa e Carvoeiro;1.07;0.38;45.91;55.74;18.03;11.77;2.52;4.69;2.5;3.29
8;Faro;806;Lagoa;80600;Porches;1.14;1;43.36;57.69;17.38;12.39;1.85;3.7;2.56;2.28
8;Faro;807;Lagos;80700;Bensafrim e Barão de São João;0.95;0.83;49.91;60.33;12.11;10.81;3.33;5.23;2.14;4.28
8;Faro;807;Lagos;80700;Luz;1.73;0.71;43.71;55.75;14.55;10.48;3.66;6.31;3.46;3.36
8;Faro;807;Lagos;80700;Odiáxere;1.21;1.32;42.31;60.46;12;9.58;3.74;4.74;1.87;5.07
8;Faro;807;Lagos;80700;São Gonçalo de Lagos;1.06;0.91;41.14;55.58;13.08;13.38;2.75;5.85;2.64;4.75
8;Faro;808;Loulé;80800;Almancil;0.75;1.33;34.68;62.27;16.13;9.92;1.98;2.77;2.52;2.34
8;Faro;808;Loulé;80800;Alte;0.5;2.18;39.33;65.33;11.06;9.88;2.51;4.19;1.01;3.35
8;Faro;808;Loulé;80800;Ameixial;0.71;1.43;38.46;71.43;6.43;11.43;2.14;3.57;1.43;1.43
8;Faro;808;Loulé;80800;Boliqueime;1.01;1.58;39.71;55.54;21.03;9.94;2.98;3.74;2.28;1.9
8;Faro;808;Loulé;80800;Loulé (São Clemente);1.43;0.92;40.26;56.99;14.62;12.51;2.61;4.64;2.88;3.41
8;Faro;808;Loulé;80800;Loulé (São Sebastião);1.52;1.85;40.11;57.92;15.72;10.95;2.13;4.21;2.89;2.81
8;Faro;808;Loulé;80800;Quarteira;1.11;0.97;34.33;55.02;20.68;10.22;2.28;4.24;3;2.47
8;Faro;808;Loulé;80800;Querença, Tôr e Benafim;1.56;1.01;42.8;65.7;11.73;7.04;2.68;4.69;1.56;4.02
8;Faro;808;Loulé;80800;Salir;0.85;1.7;36.53;62.09;12.88;9.23;3.28;5.59;1.7;2.67
8;Faro;809;Monchique;80900;Alferce;1.39;0.69;48.81;68.75;4.86;8.33;6.25;6.25;2.08;1.39
8;Faro;809;Monchique;80900;Marmelete;2.3;2.3;48.07;70.11;7.66;9.2;2.68;3.07;1.53;1.15
8;Faro;809;Monchique;80900;Monchique;1.01;1.43;51.41;65.66;8.41;10.95;2.75;4.87;1.32;3.6
8;Faro;810;Olhão;81000;Moncarapacho e Fuseta;1.28;0.86;41.4;58.53;15.14;11.2;2.5;5.47;1.86;3.17
8;Faro;810;Olhão;81000;Olhão;1.17;0.93;34.2;53.61;16.74;12.26;2.49;5.92;2.4;4.48
8;Faro;810;Olhão;81000;Pechão;0.6;0.52;46.02;52.06;19.67;12.57;2.92;4.86;1.94;4.86
8;Faro;810;Olhão;81000;Quelfes;0.9;0.81;39.53;55.19;19.03;11.11;2.33;4.54;2.18;3.91
8;Faro;811;Portimão;81100;Alvor;1.24;0.56;48.64;54.53;19.31;9.69;2.07;5.07;3.91;3.63
8;Faro;811;Portimão;81100;Mexilhoeira Grande;0.94;1.36;51.71;59.71;14.63;8.79;4.37;5.07;2.42;2.71
8;Faro;811;Portimão;81100;Portimão;1.03;0.9;44.05;54.07;18.92;11.85;2.09;4.95;2.76;3.44
8;Faro;812;São Brás de Alportel;81200;São Brás de Alportel;1.32;0.81;40.51;55.83;17.28;11.53;3.12;4.38;1.91;3.84
8;Faro;813;Silves;81300;Alcantarilha e Pêra;1.42;1.19;45.55;58.4;14.98;9.31;3.29;4.2;3.01;4.2
8;Faro;813;Silves;81300;Algoz e Tunes;0.75;1.06;45.11;55.93;18.04;9.04;2.87;5.91;1.9;4.5
8;Faro;813;Silves;81300;Armação de Pêra;1.1;0.99;40.75;58.18;17.88;9.25;2.3;4.29;1.78;4.23
8;Faro;813;Silves;81300;São Bartolomeu de Messines;1.14;1.25;38.26;56.23;15.52;9.01;2.35;4.39;1.88;8.23
8;Faro;813;Silves;81300;São Marcos da Serra;2.24;3.92;37.98;61.62;8.12;7.28;2.52;5.88;0.84;7.56
8;Faro;813;Silves;81300;Silves;1.3;0.96;39.9;54.94;13.73;9.51;2.41;4.59;3.51;9.06
8;Faro;814;Tavira;81400;Cachopo;0.51;3.54;39.05;72.73;9.6;9.6;0;1.01;0.51;2.53
8;Faro;814;Tavira;81400;Conceição e Cabanas de Tavira;0.82;1.33;41.5;54.72;13.76;14.78;2.98;5.65;2.57;3.39
8;Faro;814;Tavira;81400;Luz de Tavira e Santo Estêvão;0.77;0.77;43.67;63.02;13.12;8.83;2.43;5.31;2.37;3.39
8;Faro;814;Tavira;81400;Santa Catarina da Fonte do Bispo;0.36;0.54;42.39;71.12;10.29;7.58;2.89;3.61;1.26;2.35
8;Faro;814;Tavira;81400;Santa Luzia;0.68;0.34;47.22;58.29;13.85;11.62;2.91;4.96;2.74;4.62
8;Faro;814;Tavira;81400;Tavira (Santa Maria e Santiago);0.9;0.73;42.11;56.04;14.91;13.6;2.26;5.37;2.63;3.55
8;Faro;815;Vila do Bispo;81500;Barão de São Miguel;2.44;1.83;62.12;62.2;8.54;10.37;2.44;5.49;1.22;5.49
8;Faro;815;Vila do Bispo;81500;Budens;0.96;0.58;50.49;65;10.38;8.46;3.08;5.38;2.31;3.85
8;Faro;815;Vila do Bispo;81500;Sagres;1.33;0.89;43.66;57.33;15.41;11.26;2.81;2.07;3.41;5.48
8;Faro;815;Vila do Bispo;81500;Vila do Bispo e Raposeira;1.14;0.38;49.9;63.05;13.14;9.14;3.62;3.24;0.76;5.52
8;Faro;816;Vila Real de Santo António;81600;Monte Gordo;0.66;0.47;34.41;56.18;20.13;7.77;1.69;4.21;1.87;7.02
8;Faro;816;Vila Real de Santo António;81600;Vila Nova de Cacela;1.11;1.11;35.97;60.56;14.4;9.88;2.73;4.17;1.28;4.77
8;Faro;816;Vila Real de Santo António;81600;Vila Real de Santo António;1.02;0.65;37.02;51.93;15.8;11.83;2.14;5.56;1.75;9.32
9;Guarda;901;Aguiar da Beira;90100;Aguiar da Beira e Coruche;1.72;2.11;28.49;58.62;19.16;7.28;4.41;3.64;1.53;1.53
9;Guarda;901;Aguiar da Beira;90100;Carapito;2.99;2.24;30.66;64.93;17.16;5.22;3.73;1.49;1.49;0.75
9;Guarda;901;Aguiar da Beira;90100;Cortiçada;0.72;0;31.65;63.77;15.94;11.59;4.35;2.17;0.72;0.72
9;Guarda;901;Aguiar da Beira;90100;Dornelas;0.54;1.09;27.14;77.72;12.5;1.09;3.8;2.17;1.09;0
9;Guarda;901;Aguiar da Beira;90100;Eirado;2.25;0;38.2;66.29;13.48;8.99;5.62;1.12;2.25;0
9;Guarda;901;Aguiar da Beira;90100;Forninhos;0;0;23.5;68.63;13.73;5.88;3.92;1.96;5.88;0
9;Guarda;901;Aguiar da Beira;90100;Pena Verde;1.14;0.57;22.1;64.57;16;4.57;2.86;3.43;6.29;0.57
9;Guarda;901;Aguiar da Beira;90100;Pinheiro;1.35;0;23.57;66.22;12.16;6.76;9.46;1.35;1.35;1.35
9;Guarda;901;Aguiar da Beira;90100;Sequeiros e Gradiz;1.31;0.65;32.42;73.86;11.76;6.54;1.96;0.65;1.31;1.96
9;Guarda;901;Aguiar da Beira;90100;Souto de Aguiar da Beira e Valverde;1.59;0.53;36.49;74.6;11.11;3.17;4.23;1.06;2.65;1.06
9;Guarda;902;Almeida;90200;Almeida;1.87;0.53;34.03;58.93;13.6;9.87;2.4;4.8;1.07;6.93
9;Guarda;902;Almeida;90200;Amoreira, Parada e Cabreira;0.72;0.72;42.33;79.71;9.42;0.72;3.62;1.45;0.72;2.9
9;Guarda;902;Almeida;90200;Azinhal, Peva e Valverde;1.05;2.11;36.54;63.16;17.89;1.05;7.37;2.11;2.11;3.16
9;Guarda;902;Almeida;90200;Castelo Bom;0;0;39.05;63.64;16.67;7.58;9.09;0;0;3.03
9;Guarda;902;Almeida;90200;Castelo Mendo, Ade, Monteperobolso e Mesquitela;2;2;34.97;62;18;4;5;4;3;0
9;Guarda;902;Almeida;90200;Freineda;2.25;1.12;42.18;70.79;10.11;4.49;4.49;3.37;1.12;2.25
9;Guarda;902;Almeida;90200;Freixo;2.22;2.22;48.65;62.22;12.22;5.56;6.67;5.56;1.11;2.22
9;Guarda;902;Almeida;90200;Junça e Naves;0;1.25;32.79;63.75;20;3.75;5;0;6.25;0
9;Guarda;902;Almeida;90200;Leomil, Mido, Senouras e Aldeia Nova;1.35;5.41;32.17;63.51;9.46;10.81;4.05;2.7;0;2.7
9;Guarda;902;Almeida;90200;Malhada Sorda;1.12;2.25;24.79;69.66;17.98;1.12;2.25;2.25;1.12;2.25
9;Guarda;902;Almeida;90200;Malpartida e Vale de Coelha;1.19;3.57;35.29;67.86;14.29;1.19;3.57;1.19;1.19;5.95
9;Guarda;902;Almeida;90200;Miuzela e Porto de Ovelha;1.9;1.9;39.9;68.99;12.03;4.43;1.27;5.7;1.9;1.9
9;Guarda;902;Almeida;90200;Nave de Haver;0;0;23.81;70.91;26.36;0.91;0;0;0;1.82
9;Guarda;902;Almeida;90200;São Pedro de Rio Seco;0;0;32.42;62.71;10.17;18.64;1.69;5.08;0;1.69
9;Guarda;902;Almeida;90200;Vale da Mula;0;0;28.1;47.46;28.81;5.08;6.78;5.08;0;6.78
9;Guarda;902;Almeida;90200;Vilar Formoso;0.72;0.72;36.5;59.91;17.53;13.22;2.59;2.59;1.58;1.15
9;Guarda;903;Celorico da Beira;90300;Açores e Velosa;0.58;2.33;33.46;61.05;12.21;9.3;6.98;3.49;2.33;1.74
9;Guarda;903;Celorico da Beira;90300;Baraçal;1.09;1.09;37.86;64.13;20.65;1.09;5.43;1.09;0;5.43
9;Guarda;903;Celorico da Beira;90300;Carrapichana;1.33;2.67;31.65;54.67;20;12;6.67;0;0;2.67
